houseName,houseScale,houseArea,houseLayers,houseDirect,community,detailAddress,price
伟星幸福里全新公寓 居家装修 拎包入住,1室1厅,43㎡,中层（共8层）,南向,伟星城幸福里,神山口-伟星城幸福里,15581元/㎡
凯旋豪庭南区 中高楼层 全新装修 无土地出让金,2室2厅,92㎡,低层（共32层）,南向,绿地镜湖世纪城凯旋豪,镜湖世纪城-绿地镜湖世纪城凯旋豪庭北区,11739元/㎡
金浩仁合 天地 精装一次未住 南北通透 中江隔壁,2室2厅,88㎡,中层（共18层）,南向,金浩仁和天地,政务文化中心-金浩仁和天地仁和路与河清路交汇处东南侧,14772元/㎡
翡丽世家园林别墅不身处高位怎敢拥有专车.接送观看豪宅,双拼,卧室：4个,无花园,227㎡,翡丽世家,鸠江-鸠江大阳垾公园,19823元/㎡
汀棠公园旁汀海壹品 洋房 小高层 享受开发商内 部价 速来,4室2厅,120㎡,高层（共9层）,南北向,汀海壹品,神山口-汀海壹品赤铸山路与弋江中路交汇处,14166元/㎡
"美好首玺 团购大折扣另优惠 95,113,117.126",3室2厅,114㎡,低层（共28层）,南向,美好首玺,大学城-美好首玺,12280元/㎡
精装两房 拎包入住 轻轨站口 铁打的双学.区 三潭音悦,2室2厅,68㎡,高层（共17层）,南向,三潭音悦,政务文化中心-三潭音悦,14117元/㎡
"东紫园,万悦城旁,精装三房,好楼层视野开阔",3室2厅,130㎡,高层（共17层）,南向,东紫园,政务文化中心-东紫园万春西路与九华北路交汇处往东500米,13846元/㎡
精装三房视野开阔交通便利环境优美,3室2厅,88.5㎡,高层（共16层）,南北向,万科城北区,政务文化中心-万科城北区,13333元/㎡
"弋江区明星楼盘春江明月,100平米改善居住,低单价渠道优惠",3室2厅,100㎡,高层（共25层）,南向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),9980元/㎡
三潭音悦和园毛坯两居室采光好不临高速,2室1厅,82.86㎡,低层（共17层）,南向,三潭音悦,政务文化中心-三潭音悦,13275元/㎡
"东紫园 采光好视野好,婚房装修20多万,家具家电全丢",2室2厅,87㎡,高层（共17层）,南向,东紫园,政务文化中心-东紫园万春西路与九华北路交汇处往东500米,10574元/㎡
"春江明月,首付20万起,全新一手房找我享受团购价,不收费",3室2厅,99㎡,中层（共23层）,南北向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),10606元/㎡
伟星城一期简单装修采光视野好随时可看房,3室2厅,114㎡,低层（共16层）,南向,伟星城,长江市场园-伟星城区赤铸山东路与弋江路交汇处,12631元/㎡
东方红郡精装两居室出售交通便利步行去轻轨,2室1厅,81.05㎡,低层（共17层）,南向,东方红郡,政务文化中心-东方红郡中江大道与赤铸山路交汇处,14312元/㎡
东紫园 三居室婚房装修 拎包及住,3室1厅,109.65㎡,中层（共17层）,南北向,东紫园,政务文化中心-东紫园万春西路与九华北路交汇处往东500米,11855元/㎡
伟星城 政务芯 星悦广场 育红 豪装三居 钻石楼层,3室2厅,113.53㎡,高层（共17层）,南向,伟星城,长江市场园-伟星城区赤铸山东路与弋江路交汇处,14269元/㎡
"高速东方御府火爆开盘,108平米三房.轻轨二号线梦溪路站",3室2厅,98㎡,中层（共16层）,南北向,高速东方御府,政务文化中心-高速东方御府梦溪路与纬一次路交汇处,8367元/㎡
文津花园 3室2厅 南北通透 飞机户型 景观楼层 采光好,3室2厅,122㎡,高层（共18层）,南向,文津花园,大学城-文津花园区九华南路安徽师范大学南校区校园内,15000元/㎡
文津花园 楼栋位置好 钻石楼层 通透无遮挡 四室双卫,4室2厅,142㎡,中层（共18层）,南北向,文津花园,大学城-文津花园区九华南路安徽师范大学南校区校园内,15845元/㎡
中.央.城城精装好二房+师.大.附.小+萃文.中.学+轻轨房,2室2厅,82㎡,高层（共23层）,南向,中央城,大学城-中央城高校园区,14024元/㎡
"城三房无税,南北通透双阳台入户花园+师.大.萃文.中.学",3室2厅,103㎡,高层（共17层）,南北向,中央城,大学城-中央城高校园区,13883元/㎡
城C区商品房双送入户花园南北通透低于市场价,3室2厅,103㎡,高层（共17层）,南向,中央城,大学城-中央城高校园区,13106元/㎡
城F区无有满五师大萃文,2室2厅,78㎡,低层（共17层）,南向,中央城,大学城-中央城高校园区,14102元/㎡
"城毛坯3房无税随便你装,全明户型 有钥匙随时看房",3室1厅,94㎡,高层（共23层）,南向,中央城,大学城-中央城高校园区,12446元/㎡
儒林西苑 毛坯 双阳台 南北通透 利民路小.学+萃文中.学,3室2厅,88㎡,高层（共11层）,南北向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,13636元/㎡
儒林西苑 毛坯 双阳台 南北通透 利民路小.学+萃文中.学,3室2厅,114㎡,高层（共33层）,南北向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,12543元/㎡
儒林西苑三室好房子+南北通透+翠文中.学+轻轨旁+交通便利,3室2厅,115㎡,高层（共33层）,南向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,12608元/㎡
儒林西苑 精装大三房 没住过人 萃文 只卖毛坯价,3室2厅,115㎡,低层（共33层）,南北向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,10260元/㎡
无税无出让金儒林西苑单价1万首付27万利小萃文价好谈有钥匙,3室2厅,115㎡,低层（共33层）,南向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,10260元/㎡
无税无出让金儒林西苑单价1万首付27万利小萃文价好谈有钥匙,3室2厅,115㎡,低层（共33层）,南向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,10260元/㎡
儒林西苑好二房+翠文.中.学+轻轨旁+交通便利+商业环绕,2室2厅,73㎡,低层（共33层）,南向,儒林西苑,新时代商业街-儒林西苑安徽省芜湖市弋江区中山南路,12465元/㎡
"绿影+27中,多层4楼,中间钻石楼层,南北通透三房,离校区近",3室2厅,101㎡,中层（共6层）,南北向,风华苑,黄山园-风华苑芜湖市赭山西路75号,15148元/㎡
"房东自住精装,钻石楼层,视野宽阔,采光充足",3室2厅,90.5㎡,中层（共15层）,南北向,信达蓝湖郡,银湖中路-信达蓝湖郡,16906元/㎡
伟星天境商品房(新房)不收居间费找我有优惠,3室2厅,123㎡,中层（共18层）,南向,伟星天境,"弋江-利民路,近弋江路",11382元/㎡
伟星天境找我享受团购价不收任何费用车接车送位置价格都很好,3室2厅,102㎡,中层（共22层）,南向,伟星天境,"弋江-利民路,近弋江路",12549元/㎡
城南美好首玺德胜广场旁面积楼层任选总价110万起专车,3室2厅,93㎡,高层（共28层）,南向,美好首玺,大学城-美好首玺,12580元/㎡
美好首玺配套齐全大学城旁车接车送享一手团购,3室2厅,117㎡,高层（共28层）,南北向,美好首玺,大学城-美好首玺,11623元/㎡
融创童话森林小三房刚需必备看房方便车接车送,3室2厅,104㎡,中层（共27层）,南北向,融创金地童话森林,瀂港-融创金地童话森林弋江南路与文津东路交口西北,12500元/㎡
春江明月一手渠道价轻轨旁无中间费外地客户芜湖随时接送看房,3室2厅,120㎡,低层（共18层）,南向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),10250元/㎡
东紫园 毛坯三 房中间楼层 南北通透 无税,3室2厅,110㎡,中层（共17层）,南北向,东紫园,政务文化中心-东紫园万春西路与九华北路交汇处往东500米,10272元/㎡
新城大都会小区电梯洋房配套齐全一手市场部专享价,3室2厅,113㎡,中层（共24层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12477元/㎡
东方红郡 毛坯两房 无税,2室2厅,84.02㎡,中层（共17层）,南向,东方红郡,政务文化中心-东方红郡中江大道与赤铸山路交汇处,13092元/㎡
城南火热楼盘+舒适三房+好楼层+限时优惠多多+前20位送车位,3室2厅,97㎡,中层（共18层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12371元/㎡
伟星万科起中江大三房边户通透户型房产诚心出售随时看房,3室2厅,119㎡,中层（共17层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13445元/㎡
"育红+十一中+江景高品质社区,江边的住宅",2室1厅,98㎡,高层（共38层）,南向,世茂滨江花园翠铂湾,中山路步行街-世茂滨江花园翠铂湾,20918元/㎡
兆通大观花园采光刺眼单价一万多中江诚心出售送车位,3室2厅,132.9㎡,低层（共14层）,南北向,大观花园,政务文化中心-大观花园,10985元/㎡
"新城大都会 美式花园洋房 首付30万即可拥有,一手渠道团购价",3室2厅,122㎡,高层（共18层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,13016元/㎡
信达翡丽世家叠墅带院子露台大阳垾公园电梯入户轻奢享受,4室2厅,142㎡,低层（共7层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,14788元/㎡
翡丽世家叠墅送院子送露台大阳垾公园电梯轻奢享受,4室2厅,142㎡,低层（共8层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,13943元/㎡
翡丽世家电梯高层大阳垾公园芜湖城东政务区热闹地段价格,3室2厅,137㎡,低层（共17层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,11897元/㎡
新城大都会!美式洋房.环境优美.交通便利全新商品房一手无费用,3室2厅,97㎡,高层（共25层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12474元/㎡
城南核心新城大都会 首付25起 不收任何费用 赠送苹果12,3室2厅,97㎡,中层（共24层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11855元/㎡
信达翡丽世家 楼盘 洋房三房 出门即公园 随时看!,3室2厅,137㎡,低层（共17层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,11897元/㎡
融创童话森林大学城一手86平小三房团购有优惠无居间费,3室2厅,86㎡,高层（共18层）,南北向,融创金地童话森林,瀂港-融创金地童话森林弋江南路与文津东路交口西北,11046元/㎡
融创童话森林大学城一手86平小三房团购有优惠无居间费,3室2厅,86㎡,高层（共18层）,南北向,融创金地童话森林,瀂港-融创金地童话森林弋江南路与文津东路交口西北,11046元/㎡
芜湖弋江区新楼盘:融创童话森林+开发商+首付两成+接送看,3室2厅,86㎡,低层（共18层）,南北向,融创金地童话森林,瀂港-融创金地童话森林弋江南路与文津东路交口西北,10895元/㎡
新城大都会 城南门第 千亿新城 小飞机户 美式洋房 改善生活,3室2厅,97㎡,中层（共24层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11855元/㎡
新城大都会!美式洋房.环境优美.交通便利全新商品房团购优惠,3室2厅,112㎡,高层（共11层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12500元/㎡
城南腹地 匠心独运 全新升级产品 一手期房 免中介费 专车接,3室2厅,129㎡,高层（共33层）,南北向,雅旭新乐府,南瑞-雅旭新乐府,12248元/㎡
春江明月均价11000随时看房性价比三室户型可选轻轨口,3室2厅,96㎡,低层（共18层）,南北向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),10312元/㎡
春江明月均价11000随时看房性价比三室户型可选,3室2厅,96㎡,低层（共18层）,南北向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),10312元/㎡
新城大都会小面积三室两厅城南住宅区随时看房无任何费用,3室2厅,97㎡,低层（共25层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12061元/㎡
春江明月均价11000随时看房性价比三室户型可选,3室2厅,96㎡,中层（共18层）,南北向,皖新春江明月,南瑞-皖新春江明月利民东路中段(原新兴铸管厂地块),10312元/㎡
信达翡丽世家叠墅带院子露台大阳垾公园电梯入户轻奢享受,4室2厅,142㎡,低层（共7层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,14788元/㎡
信达翡丽世家|轻轨房 双 南北通透户型 配套齐全 准现房,3室2厅,117㎡,中层（共17层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,11794元/㎡
鸠江 盛世华府 3室2厅,3室2厅,115.7㎡,高层（共27层）,南北向,盛世华府,,7000元/㎡
徽商春天 精装两房 房东着急出售 价格看中可谈,2室1厅,60㎡,低层（共33层）,南北向,徽商春天,黄山园-徽商春天黄山东路以北(原红光针织厂地块),13500元/㎡
奥韵康城精装两房 满五年 南北通透 价格可谈,2室2厅,95㎡,高层（共11层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11789元/㎡
奥韵康城 精装修舒适2房 南北通透 无税 孝心楼层 价格可谈,2室1厅,80㎡,低层（共6层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11850元/㎡
奥韵康城精装三室 房东外地置业 诚心出售 价格可谈,3室2厅,118㎡,高层（共18层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11016元/㎡
"奥韵康城精装两房 满两年,户型两房朝南,配套齐,交通",2室2厅,95.5㎡,低层（共22层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,10575元/㎡
奥韵康城精装舒适两房+南北通透+无税+孝心楼层+价可谈,2室1厅,85㎡,低层（共6层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11764元/㎡
奥韵康城精装舒适三室 中间楼层 南北通透 全天采光 价格可谈,3室2厅,114.5㎡,中层（共12层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11179元/㎡
奥韵康城 精装四室 全天采光 价格可谈,4室2厅,139.25㎡,高层（共18层）,南北向,奥韵康城,奥林匹克公园-区利民东路418号,11346元/㎡
森海都市花园 四室 豪华装修 房东急售 价可谈,4室2厅,146.45㎡,低层（共7层）,南北向,森海都市花园,银泰城-禹王宫路53号附近,11608元/㎡
森海温馨舒适两房 好楼层 房主诚心出售 价可谈,2室1厅,84.02㎡,低层（共6层）,南北向,森海都市花园,银泰城-禹王宫路53号附近,13687元/㎡
